"ID";"ARTICLE";"SECTION_NAME";"NAME";"DESCRIPTION";"PRICE";"URL";"SALES";"PREORDER"
"56212";"nsv0039996";"Пылесосы";"Пылесос Deerma DX700 (белый)";"вертикальный 2-в-1, пылесборник: контейнер, потребление: 600 Вт, без регулировки мощности, шум 75 дБ";"160.00 BYN";"/catalog/tekhnika-dlja-uborki/pylesosy/deerma-dx700-mezhdunarodnaja-versija/";"N";"N"
"56213";"nsv0039707";"Пылесосы";"Пылесос Brayer BR4260";"вертикальный 2-в-1, пылесборник: контейнер, потребление: 120 Вт, регулировка мощности на ручке, турбощетка";"343.17 BYN";"/catalog/tekhnika-dlja-uborki/pylesosy/brayer-br4260/";"N";"N"
"56215";"nsv0039997";"Пылесосы";"Пылесос Ginzzu VS731 (зеленый)";"моющий, пылесборник: мешок+контейнер, мощность всасывания: 420 Вт, потребление: 2100 Вт, без регулировки мощности";"740.80 BYN";"/catalog/tekhnika-dlja-uborki/pylesosy/ginzzu-vs731-zelenyj/";"N";"N"
"56216";"nsv0039733";"Пылесосы";"Пылесос Ginzzu VS731 (синий)";"моющий, пылесборник: мешок+контейнер, мощность всасывания: 420 Вт, потребление: 2100 Вт, без регулировки мощности";"749.75 BYN";"/catalog/tekhnika-dlja-uborki/pylesosy/ginzzu-vs731-sinij/";"N";"N"
"56235";"nsv0039831";"Телевизоры";"Телевизор Polar 24PL51TC-SM";"24&quot; 1366x768 (HD), частота матрицы 50 Гц, Smart TV (Android TV), Wi-Fi";"522.43 BYN";"/catalog/televizory-i-videotekhnika/televizory/polar-24pl51tc-sm/";"N";"N"
"56247";"nsv0040013";"Увлажнители воздуха";"Увлажнитель воздуха Funai Todai USH-TE7251WC";"ультразвуковой, помещение до 35 м&amp;sup2;, производительность 350 мл/ч, резервуар 4 л, гигростат, цвет белый";"270.32 BYN";"/catalog/klimaticheskaja-tekhnika/uvlazhniteli-vozdukha/funai-todai-ush-te7251wc/";"N";"N"
"56304";"nsv0040042";"Швейные машины";"Электромеханическая швейная машина Comfort 17";"электромеханическая, вертикальный качающийся челнок, автоматическое выполнение петли, швейные операции: имитация оверлочной строчки/потайная строчка/трикотажная строчка/декоративная строчка";"464.97 BYN";"/catalog/tekhnika-dlja-ukhoda-za-odezhdoj/shvejnye-mashiny/comfort-17/";"N";"N"
"56305";"nsv0039819";"Швейные машины";"Швейная машина Comfort 210";"электромеханическая, вертикальный качающийся челнок, полуавтоматическое выполнение петли, швейные операции: имитация оверлочной строчки/потайная строчка/трикотажная строчка";"364.46 BYN";"/catalog/tekhnika-dlja-ukhoda-za-odezhdoj/shvejnye-mashiny/comfort-210/";"Y";"N"
"56311";"nsv0039805";"Швейные машины";"Швейная машина Jaguar RX-270";"электромеханическая, вертикальный качающийся челнок, автоматическое выполнение петли";"612.44 BYN";"/catalog/tekhnika-dlja-ukhoda-za-odezhdoj/shvejnye-mashiny/jaguar-rx-270/";"N";"N"
"56313";"nsv0039736";"Швейные машины";"Швейная машина Janome 7518A";"электромеханическая, горизонтальный ротационный челнок, автоматическое выполнение петли, швейные операции: имитация оверлочной строчки/потайная строчка/трикотажная строчка/декоративная строчка/оверлочная строчка";"1045.54 BYN";"/catalog/tekhnika-dlja-ukhoda-za-odezhdoj/shvejnye-mashiny/janome-7518a/";"N";"N"
"56316";"nsv0039836";"Швейные машины";"Швейная машина Janome LW 20";"электромеханическая, вертикальный качающийся челнок, полуавтоматическое выполнение петли";"515.43 BYN";"/catalog/tekhnika-dlja-ukhoda-za-odezhdoj/shvejnye-mashiny/janome-lw-20/";"N";"N"
"56323";"nsv0039714";"Швейные машины";"Швейная машина Singer Simple 3223G";"электромеханическая, вертикальный качающийся челнок, автоматическое выполнение петли, швейные операции: потайная строчка/трикотажная строчка/декоративная строчка";"577.06 BYN";"/catalog/tekhnika-dlja-ukhoda-za-odezhdoj/shvejnye-mashiny/singer-simple-3223g/";"N";"N"
"56325";"nsv0040048";"Швейные машины";"Швейная машина Singer Tradition 2350";"электромеханическая, вертикальный качающийся челнок, полуавтоматическое выполнение петли, швейные операции: потайная строчка";"481.90 BYN";"/catalog/tekhnika-dlja-ukhoda-za-odezhdoj/shvejnye-mashiny/singer-tradition-2350/";"Y";"N"
"56352";"nsv0039772";"Аэрогрили и аэрофритюрницы";"Аэрогриль First FA-5030-1";"1400 Вт, галогеновый нагревательный элемент, крышка съемная, механическое управление, 12 л";"227.67 BYN";"/catalog/tekhnika-dlja-prigotovlenija-pischi/aerogrili/first-fa-5030-1/";"N";"N"
"56365";"nsv0040076";"Бассейны";"Intex Greywood 26744 (549x122)";"";"2403.75 BYN";"/catalog/otdykh-i-turizm/bassejny/intex-greywood-26744-549x122/";"N";"N"
"56367";"nsv0040078";"Бассейны";"Каркасный бассейн Intex Beachside 28206 (305x76)";"";"403.20 BYN";"/catalog/otdykh-i-turizm/bassejny/intex-beachside-28206-305x76/";"N";"N"
"56377";"nsv0040085";"Бассейны";"Каркасный бассейн Intex Rectangular Frame 220х150х60 (58983/28270)";"каркасный, прямоугольная форма, 1662 л";"297.50 BYN";"/catalog/otdykh-i-turizm/bassejny/intex-rectangular-frame-220kh150kh60-58983-28270/";"N";"N"
"56382";"nsv0040088";"Бассейны";"Надувной бассейн Intex Easy Set 396x84 [28143NP]";"семейный, надувной, круглая форма, 7290 л";"330.00 BYN";"/catalog/otdykh-i-turizm/bassejny/intex-easy-set-396x84-28143np/";"N";"N"
"56476";"nsv0040165";"Беговые дорожки";"Электрическая беговая дорожка Alpin Marathon (белый)";"электрическая беговая дорожка, ручная ступенчатая регулировка угла наклона, полотно: 42&amp;#215;123 см, скорость движения: 1–14 км/ч, 12 программ тренировок";"1786.31 BYN";"/catalog/zdorove-i-sport/begovye-dorozhki/alpin-marathon-belyj/";"N";"N"
"56532";"nsv0040220";"Мясорубки";"Мясорубка Kitfort KT-2108";"1800 Вт (при блокировке вала), реверс, материал корпуса: металл";"508.30 BYN";"/catalog/tekhnika-dlja-podgotovki-i-obrabotki-produktov/mjasorubki/kitfort-kt-2108/";"N";"N"
"56539";"nsv0040227";"Мясорубки";"Мясорубка Holt HT-MG-008 (серебристый)";"800 Вт (при блокировке вала), реверс, материал корпуса: пластик";"147.54 BYN";"/catalog/tekhnika-dlja-podgotovki-i-obrabotki-produktov/mjasorubki/holt-ht-mg-008-serebristyj/";"N";"N"
"56540";"nsv0040228";"Мясорубки";"Мясорубка Holt HT-MG-008 (серый)";"800 Вт (при блокировке вала), реверс, материал корпуса: пластик";"158.43 BYN";"/catalog/tekhnika-dlja-podgotovki-i-obrabotki-produktov/mjasorubki/holt-ht-mg-008-seryj/";"N";"N"
"56551";"nsv0040239";"Мясорубки";"Мясорубка Moulinex HV10 ME858D32";"2100 Вт (при блокировке вала), реверс, материал корпуса: металл";"815.00 BYN";"/catalog/tekhnika-dlja-podgotovki-i-obrabotki-produktov/mjasorubki/moulinex-hv10-me858d32/";"Y";"N"
"56552";"nsv0040240";"Мясорубки";"Мясорубка Normann AMG-352";"1800 Вт (при блокировке вала), реверс, материал корпуса: пластик";"169.83 BYN";"/catalog/tekhnika-dlja-podgotovki-i-obrabotki-produktov/mjasorubki/normann-amg-352/";"N";"N"
"56558";"nsv0040246";"Мясорубки";"Мясорубка Vitek VT-3631";"2000 Вт (при блокировке вала), реверс, материал корпуса: металл";"239.32 BYN";"/catalog/tekhnika-dlja-podgotovki-i-obrabotki-produktov/mjasorubki/vitek-vt-3631/";"N";"N"
"56566";"nsv0040254";"Мясорубки";"Мясорубка Белвар КЭМ-П2У 302-09 (черный)";"1500 Вт (при блокировке вала), реверс, материал корпуса: пластик";"150.00 BYN";"/catalog/tekhnika-dlja-podgotovki-i-obrabotki-produktov/mjasorubki/belvar-kem-p2u-302-09-chernyj/";"Y";"N"
"56567";"nsv0040255";"Мясорубки";"Мясорубка Белвар КЭМ-П2У 303-00";"1500 Вт (при блокировке вала), реверс, материал корпуса: пластик";"236.96 BYN";"/catalog/tekhnika-dlja-podgotovki-i-obrabotki-produktov/mjasorubki/belvar-kem-p2u-303-00/";"N";"N"
"56568";"nsv0040256";"Мясорубки";"Мясорубка Белвар КЭМ-П2У 303-02";"1500 Вт (при блокировке вала), реверс, материал корпуса: пластик";"248.00 BYN";"/catalog/tekhnika-dlja-podgotovki-i-obrabotki-produktov/mjasorubki/belvar-kem-p2u-303-02/";"N";"N"
"56569";"nsv0040257";"Мясорубки";"Мясорубка Белвар КЭМ-П2У 303-04";"1500 Вт (при блокировке вала), реверс, материал корпуса: пластик";"276.25 BYN";"/catalog/tekhnika-dlja-podgotovki-i-obrabotki-produktov/mjasorubki/belvar-kem-p2u-303-04/";"N";"N"
"56571";"nsv0040155";"Мясорубки";"Мясорубка Белвар КЭМ-П2У 304-02";"1800 Вт (при блокировке вала), реверс, материал корпуса: пластик";"174.84 BYN";"/catalog/tekhnika-dlja-podgotovki-i-obrabotki-produktov/mjasorubki/belvar-kem-p2u-304-02/";"N";"N"
"56577";"nsv0040263";"Пароварки";"Пароварка Kitfort KT-2035";"600 Вт, 5 ёмкостей для готовки, 8 л, электронное управление, «быстрый пар»";"287.00 BYN";"/catalog/tekhnika-dlja-prigotovlenija-pischi/parovarki/kitfort-kt-2035/";"N";"N"
"56625";"nsv0040311";"Соковыжималки";"Соковыжималка БелОМО СВШПП-302";"250 Вт, центробежная";"236.27 BYN";"/catalog/tekhnika-dlja-podgotovki-i-obrabotki-produktov/sokovyzhimalki/belomo-svshpp-302/";"N";"N"
"56681";"nsv0040147";"Чайники и термопоты";"Чайник Tefal Safe to touch KO260130";"2400 Вт, объем 1.7 л, цвет белый";"195.00 BYN";"/catalog/tekhnika-dlja-prigotovlenija-napitkov/chajniki-i-termopoty/tefal-ko260130/";"Y";"N"
"56684";"nsv0040368";"Мультиварки";"Мультиварка Tefal RK802B32";"мультиварка, объем 5 л, покрытие чаши антипригарное, мощность 1200 Вт, 12 программ, пароварка";"685.72 BYN";"/catalog/tekhnika-dlja-prigotovlenija-pischi/multivarki/tefal-rk802b32/";"Y";"N"
"56724";"nsv0040403";"Беспроводные маршрутизаторы";"Wi-Fi роутер TP-Link Archer C80";"802.11ac, 2.4 ГГц/5 ГГц, до 1900 Mbps, 4x100Mbit LAN, 1xWAN";"413.75 BYN";"/catalog/kompyutery-i-seti/setevoe-oborudovanie/besprovodnye-marshrutizatory/tp-link-archer-c80/";"N";"N"
"56739";"nsv0040417";"Графические планшеты";"Графический планшет XP-Pen Artist 12 Pro";"перо, 5080 lpi, 8192 уровней давления, экран 11.6&quot; 1920 x 1080, интерфейс USB Type-A/HDMI";"1243.20 BYN";"/catalog/kompyutery-i-seti/graficheskie-planshety/xp-pen-artist-12-pro/";"N";"N"
"56814";"nsv0040488";"Мойки высокого давления";"Мойка высокого давления Huter M135-HP";"1650 Вт, 360 л/ч, максимальное допустимое давление: 135 Бар, максимальная температура на входе: 50 °C";"298.98 BYN";"/catalog/dacha-i-sad/mojki-vysokogo-davlenija/huter-m135-hp/";"N";"N"
